popularity,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,release_month_name,release_month_num,release_quarter,profit,profit%
3.264571,The Godfather: Part II,Al Pacino|Robert Duvall|Diane Keaton|Robert De Niro|John Cazale,Francis Ford Coppola,200,Drama|Crime,Paramount Pictures|The Coppola Company,1974-12-20,2131,8.1,1974,57489690.5506849,210247939.768493,December,12,winter,152758249.2178081,72.65624071561052
1.650848,Chinatown,Jack Nicholson|Faye Dunaway|John Huston|Perry Lopez|John Hillerman,Roman Polanski,130,Crime|Drama|Mystery|Thriller,Paramount Pictures|Penthouse|Long Road Productions,1974-06-20,456,7.7,1974,26533703.3310853,132668516.655426,June,6,summer,106134813.3243407,79.99999999999993
1.619555,The Man with the Golden Gun,Roger Moore|Christopher Lee|Britt Ekland|Maud Adams|HervÃ© Villechaize,Guy Hamilton,125,Adventure|Action|Thriller,Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq,1974-12-01,283,6.1,1974,30955987.2195995,431491083.570109,December,12,winter,400535096.3505095,92.82581068339279
1.049959,Young Frankenstein,Gene Wilder|Peter Boyle|Marty Feldman|Madeline Kahn|Cloris Leachman,Mel Brooks,106,Comedy|Science Fiction,Crossbow Productions|Gruskoff/Venture Films|Jouer Limited,1974-12-15,445,7.5,1974,12382394.8878398,381525170.534322,December,12,winter,369142775.6464822,96.754501185204
0.906087,The Texas Chain Saw Massacre,Allen Danziger|Paul A. Partain|William Vail|Teri McMinn|Edwin Neal,Tobe Hooper,83,Horror|Thriller,Vortex,1974-10-01,249,6.8,1974,375894.130523709,136467258.51566,October,10,autumn,136091364.38513628,99.72455361482874
0.837644,Dark Star,Brian Narelle|Cal Kuniholm|Dre Pahich|Adam Beckenbaugh|Nick Castle,John Carpenter,83,Comedy|Science Fiction,University of Southern California|Jack H. Harris Enterprises,1974-04-01,43,5.4,1974,265337.033310853,0.0,April,4,spring,-265337.033310853,-inf
0.761779,The Conversation,Gene Hackman|John Cazale|Frederic Forrest|Cindy Williams|Harrison Ford,Francis Ford Coppola,113,Crime|Drama|Mystery,Paramount Pictures|The Coppola Company|The Directors Company,1974-04-07,166,7.2,1974,7075654.22162275,19546494.7872328,April,4,spring,12470840.565610051,63.80090497737548
0.738153,Herbie Rides Again,Helen Hayes|Ken Berry|Stefanie Powers|John McIntire|Keenan Wynn,Robert Stevenson,88,Romance|Comedy|Family|Fantasy,Walt Disney Pictures,1974-02-14,45,6.1,1974,0.0,0.0,February,2,winter,0.0,0.0
0.696675,Murder on the Orient Express,Albert Finney|Lauren Bacall|Martin Balsam|Ingrid Bergman|Jacqueline Bisset,Sidney Lumet,128,Drama|Thriller|Mystery,Paramount Pictures|EMI Films Ltd.|G.W. Films,1974-11-24,92,6.8,1974,0.0,122208559.330466,November,11,autumn,122208559.330466,100.0
0.577802,Blazing Saddles,Cleavon Little|Gene Wilder|Harvey Korman|Slim Pickens|Madeline Kahn,Mel Brooks,93,Comedy|Western,Crossbow Productions,1974-02-07,334,7.0,1974,11497938.1101369,528462924.677449,February,2,winter,516964986.56731206,97.82426778242679
0.465805,The Four Musketeers,Oliver Reed|Raquel Welch|Richard Chamberlain|Michael York|Christopher Lee,Richard Lester,108,Action|Adventure|Comedy|Drama,Film Trust S.A.|Este Films,1974-10-31,24,6.4,1974,0.0,0.0,October,10,autumn,0.0,0.0
0.463337,Airport 1975,"Charlton Heston|Karen Black|George Kennedy|Gloria Swanson|Efrem Zimbalist, Jr.",Jack Smight,107,Action|Adventure|Drama|Thriller,Universal Pictures,1974-10-18,30,6.1,1974,13266851.6655426,207847342.760168,October,10,autumn,194580491.09462538,93.61702127659576
0.415866,The Sugarland Express,Goldie Hawn|William Atherton|Ben Johnson|Louise Latham|Michael Sacks,Steven Spielberg,110,Action|Crime|Drama,Universal Pictures|Zanuck/Brown Productions,1974-04-05,33,6.1,1974,13266851.6655426,56605233.772982,April,4,spring,43338382.1074394,76.5625000000001
0.41087,Il portiere di notte,Dirk Bogarde|Charlotte Rampling|Gabriele Ferzetti|Giuseppe Addobbati|Isa Miranda,Liliana Cavani,118,Drama,Ital-Noleggio Cinematografico|Lotar Film Productions,1974-04-03,25,6.1,1974,0.0,0.0,April,4,spring,0.0,0.0
0.372231,The Great Gatsby,Robert Redford|Mia Farrow|Bruce Dern|Karen Black|Sam Waterston,Jack Clayton,144,Drama|Romance,Paramount Pictures,1974-03-27,74,6.1,1974,28744845.2753424,117337342.870725,March,3,spring,88592497.5953826,75.50238945924343
0.378621,Foxy Brown,Pam Grier|Antonio Fargas|Peter Brown|Terry Carter|Kathryn Loder,Jack Hill ,94,Thriller|Action|Crime,American International Pictures (AIP),1974-04-05,21,6.0,1974,2211141.94425711,0.0,April,4,spring,-2211141.94425711,-inf
0.326225,Deranged,Roberts Blossom|Cosette Lee|Leslie Carlson|Robert Warner|Marcia Diamond,Jeff Gillen|Alan Ormsby,83,Crime|Horror|Thriller,Karr International Pictures,1974-02-02,13,5.0,1974,884456.777702844,0.0,February,2,winter,-884456.777702844,-inf
0.319143,Black Christmas,Olivia Hussey|Keir Dullea|Margot Kidder|John Saxon|Marian Waldman,Bob Clark,98,Horror|Mystery|Thriller,Film Funding Ltd. of Canada|Canadian Film Development Corporation (CFDC)|Vision IV|Famous Players|August Films,1974-10-11,53,7.1,1974,0.0,0.0,October,10,autumn,0.0,0.0
0.31869,Thunderbolt and Lightfoot,Clint Eastwood|Jeff Bridges|Geoffrey Lewis|Catherine Bach|Gary Busey,Michael Cimino,115,Action|Adventure|Comedy|Crime,"Malpaso Productions|Malpaso Company, The",1974-05-23,37,6.3,1974,0.0,95963560.3807586,May,5,spring,95963560.3807586,100.0
0.317977,Female Trouble,Divine|Mary Vivian Pearce|Mink Stole|Edith Massey|Cookie Mueller,John Waters,97,Comedy|Crime,Dreamland,1974-10-04,15,6.4,1974,110557.097212855,0.0,October,10,autumn,-110557.097212855,-inf
0.316938,Phantom of the Paradise,William Finley|Paul Williams|Jessica Harper|Gerrit Graham|George Memmoli,Brian De Palma,92,Comedy|Fantasy|Horror|Music|Thriller,Twentieth Century Fox Film Corporation|Harbor Productions,1974-10-31,44,7.5,1974,0.0,0.0,October,10,autumn,0.0,0.0
0.31064,The Taking of Pelham One Two Three,Walter Matthau|Robert Shaw|Martin Balsam|HÃ©ctor Elizondo|Earl Hindman,Joseph Sargent,104,Action|Adventure|Crime|Thriller,Palladium Productions|Palomar Pictures,1974-10-02,35,7.1,1974,0.0,0.0,October,10,autumn,0.0,0.0
0.296865,Alice Doesn't Live Here Anymore,Ellen Burstyn|Kris Kristofferson|Alfred Lutter|Harvey Keitel|Diane Ladd,Martin Scorsese,112,Drama|Romance,Warner Bros.,1974-12-09,21,6.3,1974,0.0,0.0,December,12,winter,0.0,0.0
0.400179,Death Wish,Charles Bronson|Hope Lange|Vincent Gardenia|Steven Keats|William Redfield,Michael Winner,93,Action|Crime|Drama|Thriller,Paramount Pictures,1974-07-24,52,6.8,1974,13266851.6655426,97290245.5473129,July,7,summer,84023393.8817703,86.36363636363643
0.261959,The Parallax View,Warren Beatty|Paula Prentiss|William Daniels|Walter McGinn|Hume Cronyn,Alan J. Pakula,102,Crime|Drama|Thriller,Doubleday Productions|Gus|Harbor Productions,1974-06-14,23,6.7,1974,0.0,0.0,June,6,summer,0.0,0.0
0.258089,The Front Page,Jack Lemmon|Walter Matthau|Susan Sarandon|Vincent Gardenia|David Wayne,Billy Wilder,105,Comedy,Universal Studios,1974-12-01,29,6.4,1974,17689135.5540568,0.0,December,12,winter,-17689135.5540568,-inf
0.247092,It's Alive,John P. Ryan|Sharon Farrell|James Dixon|William Wellman Jr.|Shamus Locke,Larry Cohen,91,Horror,Warner Bros.|Larco Productions,1974-10-15,13,5.4,1974,0.0,0.0,October,10,autumn,0.0,0.0
0.226287,The Towering Inferno,Steve McQueen|Paul Newman|Faye Dunaway|Robert Vaughn|William Holden,John Guillermin,159,Action|Thriller,Twentieth Century Fox Film Corporation|Warner Bros.|Irwin Allen Productions|United Films,1974-12-14,72,7.2,1974,61911974.4391991,512984931.067649,December,12,winter,451072956.6284499,87.9310344827586
0.225194,Gone in 60 Seconds,H.B. Halicki|Marion Busia|Jerry Daugirda|James McIntyre|George Cole,H.B. Halicki|Steve Peterson,105,Action|Crime|Drama|Thriller,Halicki Productions,1974-07-28,12,5.7,1974,0.0,0.0,July,7,summer,0.0,0.0
0.224462,Zardoz,Sean Connery|Charlotte Rampling|Sara Kestelman|John Alderton|Sally Anne Newton,John Boorman,105,Fantasy|Action|Thriller|Science Fiction,John Boorman Productions,1974-02-06,37,5.4,1974,0.0,0.0,February,2,winter,0.0,0.0
0.218245,The Year Without a Santa Claus,Shirley Booth|Mickey Rooney|Dick Shawn|George S. Irving|Bob McFadden,"Jules Bass|Arthur Rankin, Jr.",51,Animation|Family,Rankin/Bass Productions,1974-12-10,17,6.5,1974,0.0,0.0,December,12,winter,0.0,0.0
0.190638,Bring Me the Head of Alfredo Garcia,Warren Oates|Isela Vega|Robert Webber|Gig Young|Kris Kristofferson,Sam Peckinpah,112,Action|Crime|Drama|Thriller|Western,Estudios Churubusco Azteca S.A.|Optimus Films,1974-08-14,26,6.9,1974,6633425.83277133,0.0,August,8,summer,-6633425.83277133,-inf
0.186995,Earthquake,Charlton Heston|Ava Gardner|George Kennedy|Lorne Greene|GeneviÃ¨ve Bujold,Mark Robson,123,Action|Drama|Thriller,Universal Pictures|The Filmakers Group,1974-11-15,23,6.0,1974,30955987.2195995,352308556.013753,November,11,autumn,321352568.7941535,91.21338761401212
0.181863,The Longest Yard,Burt Reynolds|Eddie Albert|Ed Lauter|Bernadette Peters|Michael Conrad,Robert Aldrich,121,Crime|Comedy|Drama,Paramount Pictures,1974-08-21,36,6.2,1974,0.0,190193917.148511,August,8,summer,190193917.148511,100.0
0.179943,Phase IV,Michael Murphy|Nigel Davenport|Lynne Frederick|Alan Gifford|Robert Henderson,Saul Bass,86,Thriller|Horror|Science Fiction,Paramount Pictures|Alced Productions,1974-09-01,13,6.0,1974,0.0,0.0,September,9,autumn,0.0,0.0
0.172363,Animals Are Beautiful People,Paddy O'Byrne,Jamie Uys,92,Comedy|Documentary,unknown,1974-11-14,10,7.4,1974,0.0,0.0,November,11,autumn,0.0,0.0
0.144379,The Odessa File,Jon Voight|Maximilian Schell|Mary Tamm|Derek Jacobi|Maria Schell,Ronald Neame,130,Drama|Thriller,John Woolf Productions,1974-10-17,20,6.1,1974,0.0,0.0,October,10,autumn,0.0,0.0
0.441423,The Count of Monte-Cristo,Richard Chamberlain|Kate Nelligan|Isabelle De Valvert|Tony Curtis|Dominic Guard,David Greene,119,Action|Adventure|Drama|History|TV Movie,Norman Rosemont Productions|Incorporated Television Company (ITC),1974-12-17,12,5.2,1974,0.0,0.0,December,12,winter,0.0,0.0
0.090854,Lenny,Dustin Hoffman|Valerie Perrine|Jan Miner|Stanley Beck|Frankie Man,Bob Fosse,111,Drama,Marvin Worth Productions,1974-11-10,13,6.6,1974,0.0,0.0,November,11,autumn,0.0,0.0
0.081732,Madhouse,Vincent Price|Peter Cushing|Robert Quarry|Adrienne Corri|Linda Hayden,Jim Clark,92,Crime|Horror|Mystery|Thriller,Amicus Productions|American International Pictures (AIP),1974-03-01,10,5.9,1974,0.0,0.0,March,3,spring,0.0,0.0
0.075175,A Woman Under the Influence,Peter Falk|Gena Rowlands|Fred Draper|Lady Rowlands|Katherine Cassavetes,John Cassavetes,155,Drama,Faces International Films,1974-09-19,34,7.5,1974,0.0,0.0,September,9,autumn,0.0,0.0
0.067731,Flesh Gordon,Jason Williams|Suzanne Fields|Joseph Hudgins|William Dennis Hunt|Candy Samples,Michael Benveniste|Howard Ziehm,90,Comedy|Science Fiction,Graffiti Productions,1974-07-30,15,4.8,1974,3095598.72195995,0.0,July,7,summer,-3095598.72195995,-inf
0.064495,Captain Kronos: Vampire Hunter,Horst Janson|John Cater|Caroline Munro|John Carson|Shane Briant,Brian Clemens,91,Adventure|Horror,Hammer Film Productions,1974-04-07,11,6.0,1974,1768913.55540568,0.0,April,4,spring,-1768913.55540568,-inf
0.047232,Where the Red Fern Grows,James Whitmore|Beverly Garland|Jack Ging|Lonny Chapman|Stewart Petersen,Norman Tokar,97,Drama|Family,Doty-Dayton Production,1974-06-21,15,6.8,1974,0.0,0.0,June,6,summer,0.0,0.0
0.040689,Benji,Patsy Garrett|Allen Fiuzat|Cynthia Smith|Peter Breck|Frances Bavier,Joe Camp,86,Adventure|Family|Romance,unknown,1974-10-17,22,6.4,1974,0.0,0.0,October,10,autumn,0.0,0.0
0.02967,Hearts and Minds,Georges Bidault|Clark Clifford|George Coker,Peter Davis,112,Documentary|War,BBS Productions,1974-01-01,12,6.5,1974,0.0,132668.516655426,January,1,winter,132668.516655426,100.0
3.258151,One Flew Over the Cuckoo's Nest,Jack Nicholson|Louise Fletcher|Danny DeVito|William Redfield|Scatman Crothers,MiloÅ¡ Forman,133,Drama,Fantasy Films|Warner Bros.,1975-11-18,1612,8.0,1975,12155463.5161866,441572637.403333,November,11,autumn,429417173.8871464,97.24723352704399
2.563191,Jaws,Roy Scheider|Robert Shaw|Richard Dreyfuss|Lorraine Gary|Murray Hamilton,Steven Spielberg,124,Horror|Thriller|Adventure,Universal Pictures|Zanuck/Brown Productions,1975-06-18,1415,7.3,1975,28362748.2044354,1907005841.91576,June,6,summer,1878643093.7113247,98.5127078490781
2.234953,Monty Python and the Holy Grail,Graham Chapman|John Cleese|Eric Idle|Michael Palin|Terry Gilliam,Terry Gilliam|Terry Jones,91,Adventure|Comedy|Fantasy,Python (Monty) Pictures Limited|Michael White Productions|National Film Trustee Company|Twickenham Film Studios,1975-03-13,1097,7.6,1975,1620728.46882488,20376397.9795998,March,3,spring,18755669.51077492,92.0460501878325
1.40994699999999,The Rocky Horror Picture Show,Tim Curry|Susan Sarandon|Barry Bostwick|Richard O'Brien|Patricia Quinn,Jim Sharman,100,Comedy|Horror|Music|Science Fiction,20th Century Fox,1975-08-14,332,7.1,1975,4862185.40647464,457419488.2874,August,8,summer,452557302.88092536,98.93704017188273
1.019569,Barry Lyndon,Ryan O'Neal|Marisa Berenson|Hardy KrÃ¼ger|Diana KÃ¶rner|Frank Middlemass,Stanley Kubrick,184,Drama|Romance|War,Hawk Films|Warner Bros.|Peregrine,1975-12-18,240,7.2,1975,44570032.8926842,81036423.4412441,December,12,winter,36466390.5485599,45.00000000000007
0.790976,The Return of the Pink Panther,Peter Sellers|Christopher Plummer|Herbert Lom|Catherine Schell|Peter Arne,Blake Edwards,113,Comedy,United Artists|Jewel Productions|Pimlico Films|Incorporated Television Company (ITC),1975-05-21,58,6.6,1975,20259105.860311,169501241.072824,May,5,spring,149242135.212513,88.04781266963883
0.699682999999999,The Man Who Would Be King,Sean Connery|Michael Caine|Christopher Plummer|Saeed Jaffrey|Doghmi Larbi,John Huston,129,Adventure|Drama,Persky-Bright Productions|Devon,1975-12-03,62,7.2,1975,0.0,0.0,December,12,winter,0.0,0.0
0.691527,The Story of O,Corinne ClÃ©ry|Udo Kier|Alain Noury|Anthony Steel|Jean Gaven,Just Jaeckin,97,Drama,Terra-Filmkunst GmbH|S.N. Prodis,1975-08-28,21,5.7,1975,0.0,0.0,August,8,summer,0.0,0.0
0.637257,Three Days of the Condor,Robert Redford|Faye Dunaway|Cliff Robertson|Max von Sydow|John Houseman,Sydney Pollack,117,Action|Thriller|Mystery,Paramount Pictures|Wildwood Enterprises|Dino De Laurentiis Company|Tom Ward Enterprises,1975-09-24,107,6.8,1975,0.0,111328859.582516,September,9,autumn,111328859.582516,100.0
0.537981,Ilsa: She Wolf of the SS,Dyanne Thorne|Gregory Knoph|Tony Mumolo|Maria Marx|Nicolle Riddell,Don Edmonds,96,Thriller|Horror|War,Aeteas Filmproduktions,1975-10-01,16,4.9,1975,0.0,0.0,October,10,autumn,0.0,0.0
0.527888,A Boy and His Dog,Don Johnson|Susanne Benton|Jason Robards|Tim McIntire|Alvy Moore,L.Q. Jones,91,Drama|Science Fiction|Comedy,LQ/JAF,1975-11-20,28,6.3,1975,0.0,0.0,November,11,autumn,0.0,0.0
0.513067,Death Race 2000,David Carradine|Simone Griffeth|Sylvester Stallone|Mary Woronov|Roberta Collins,Paul Bartel,80,Action|Comedy|Science Fiction,New World Pictures,1975-04-27,57,5.9,1975,1215546.35161866,0.0,April,4,spring,-1215546.35161866,-inf
0.491393,Love and Death,Woody Allen|Diane Keaton|Georges Adet|Frank Adu|Edmond Ardisson,Woody Allen,85,Comedy|History,United Artists,1975-06-10,66,7.1,1975,0.0,0.0,June,6,summer,0.0,0.0
0.478232,Escape to Witch Mountain,Kim Richards|Ray Milland|Donald Pleasence|Eddie Albert|Ike Eisenmann,John Hough,97,Adventure|Fantasy|Science Fiction|Family,Walt Disney Productions,1975-03-21,33,6.4,1975,0.0,81036423.4412441,March,3,spring,81036423.4412441,100.0
0.451933,Black Moon,Cathryn Harrison| Therese Giehse|Alexandra Stewart|Joe Dallesandro,Louis Malle,100,Fantasy|Science Fiction,Bioskop-Film GmbH|Nouvelles Ã‰ditions de Films (NEF),1975-09-24,16,6.4,1975,0.0,0.0,September,9,autumn,0.0,0.0
0.450311,Picnic at Hanging Rock,Rachel Roberts|Dominic Guard|Helen Morse|Jacki Weaver|Vivean Gray,Peter Weir,107,Thriller|Drama|Mystery,The Australian Film Commission|McElroy & McElroy|Picnic Productions Pty. Ltd.|British Empire Films Australia,1975-09-02,51,6.4,1975,0.0,0.0,September,9,autumn,0.0,0.0
0.438899,French Connection II,Gene Hackman|Fernando Rey|Bernard Fresson|Philippe LÃ©otard|Ed Lauter,John Frankenheimer,119,Action|Crime|Drama|Thriller,20th Century Fox,1975-05-18,43,6.0,1975,0.0,50584734.5206249,May,5,spring,50584734.5206249,100.0
0.423755,Hard Times,Charles Bronson|James Coburn|Jill Ireland|Strother Martin|Margaret Blye,Walter Hill,93,Drama,Columbia Pictures Corporation,1975-09-04,14,5.9,1975,10939917.1645679,20259105.860311,September,9,autumn,9319188.6957431,46.0000000000002
0.392437,Supervixens,Charles Pitts|Charles Napier|Shari Eubank|Uschi Digard|Henry Rowland,Russ Meyer,106,Comedy,unknown,1975-04-02,14,6.4,1975,0.0,0.0,April,4,spring,0.0,0.0
0.347121,Tommy,Oliver Reed|Ann-Margret|Roger Daltrey|Elton John|Eric Clapton,Ken Russell,111,Drama|Music,Columbia Pictures|Hemdale Film|Robert Stigwood Organization (RSO),1975-03-19,29,6.1,1975,20259105.860311,138781054.170417,March,3,spring,118521948.31010601,85.40210983306575
0.328246,Breakheart Pass,Charles Bronson|Ben Johnson|Jill Ireland|Ed Lauter|Bill McKinney,Tom Gries,95,Thriller|Western|Mystery,Jerry Gershwin Productions|Elliott Kastner Productions,1975-12-25,14,6.2,1975,0.0,0.0,December,12,winter,0.0,0.0
0.303521,Nashville,David Arkin|Barbara Baxley|Ned Beatty|Karen Black|Ronee Blakley,Robert Altman,159,Music|Drama,Paramount Pictures|American Broadcasting Company (ABC)|ABC Entertainment,1975-06-11,31,6.2,1975,8914006.57853685,0.0,June,6,summer,-8914006.57853685,-inf
0.292586,The Stepford Wives,Katharine Ross|Paula Prentiss|Nanette Newman|Judith Baldwin|Peter Masterson,Bryan Forbes,117,Horror|Mystery|Science Fiction,Palomar Pictures|Fadsin Cinema Associates,1975-02-12,24,6.5,1975,0.0,0.0,February,2,winter,0.0,0.0
0.289443,The Land That Time Forgot,Doug McClure|John McEnery|Susan Penhaligon|Keith Barron|Anthony Ainley,Kevin Connor,90,Adventure|Fantasy|Science Fiction,British Lion Film Corporation|Amicus Productions|Edgar Rice Burroughs Inc.|Land Associates,1975-08-13,15,5.7,1975,6077731.75809331,0.0,August,8,summer,-6077731.75809331,-inf
0.289363,The Adventure of Sherlock Holmes' Smarter Brother,Gene Wilder|Madeline Kahn|Marty Feldman|Dom DeLuise|Leo McKern,Gene Wilder,91,Comedy|Crime|Mystery,Twentieth Century Fox Film Corporation,1975-01-01,16,5.8,1975,0.0,0.0,January,1,winter,0.0,0.0
0.277357,Dog Day Afternoon,Al Pacino|John Cazale|Charles Durning|Chris Sarandon|James Broderick,Sidney Lumet,125,Crime|Drama|Thriller,Artists Entertainment Complex|Warner Bros.,1975-08-11,312,7.2,1975,7293278.10971197,189081703.353206,August,8,summer,181788425.24349403,96.14279013761153
0.273975,The Eiger Sanction,Clint Eastwood|George Kennedy|Vonetta McGee|Jack Cassidy|Heidi BrÃ¼hl,Clint Eastwood,123,Action|Adventure|Crime|Drama|Mystery,Universal Pictures|Malpaso Productions|Jennings Lang,1975-05-21,35,6.2,1975,0.0,57535860.6432833,May,5,spring,57535860.6432833,100.0
0.0718299999999999,Shivers,Paul Hampton|Joe Silver|Lynn Lowry|Barbara Steele|Allan Kolman,David Cronenberg,87,Horror|Science Fiction,Canadian Film Development Corporation (CFDC)|CinÃ©pix|DAL Productions,1975-10-10,43,5.8,1975,725275.989799135,0.0,October,10,autumn,-725275.989799135,-inf
0.269347,Bug,Bradford Dillman|Joanna Miles|Richard Gilliland|Jamie Smith-Jackson|Alan Fudge,Jeannot Szwarc,99,Science Fiction|Horror|Mystery,Paramount Pictures|William Castle Productions,1975-06-06,10,6.5,1975,0.0,0.0,June,6,summer,0.0,0.0
0.201765,The Sunshine Boys,Walter Matthau|George Burns|Richard Benjamin|Lee Meredith|Carol Arthur,Herbert Ross,111,Comedy,Metro-Goldwyn-Mayer (MGM),1975-11-06,11,7.0,1975,0.0,0.0,November,11,autumn,0.0,0.0
0.335421,Rollerball,James Caan|John Houseman|Maud Adams|John Beck|Moses Gunn,Norman Jewison,125,Adventure|Action|Science Fiction,Algonquin,1975-06-25,39,5.8,1975,0.0,121554635.161866,June,6,summer,121554635.161866,100.0
0.222136,The Hindenburg,George C. Scott|Anne Bancroft|William Atherton|Roy Thinnes|Gig Young,Robert Wise,125,History|Drama|Thriller,Universal Pictures|The Filmakers Group,1975-12-25,14,6.6,1975,60777317.5809331,0.0,December,12,winter,-60777317.5809331,-inf
0.186184,Professione: reporter,Jack Nicholson|Maria Schneider|Jenny Runacre|Ian Hendry|Steven Berkoff,Michelangelo Antonioni,121,Thriller|Drama,Les Films Concordia|CIPI Cinematografica S.A.|Compagnia Cinematografica Champion,1975-02-28,28,6.8,1975,0.0,0.0,February,2,winter,0.0,0.0
0.178136,Shampoo,Warren Beatty|Julie Christie|Goldie Hawn|Lee Grant|Jack Warden,Hal Ashby,109,Comedy|Drama|Romance,Columbia Pictures,1975-03-13,13,6.4,1975,0.0,0.0,March,3,spring,0.0,0.0
0.167481,The Wind and the Lion,Sean Connery|Candice Bergen|Brian Keith|John Huston|Geoffrey Lewis,John Milius,119,Action|Adventure|Drama|History,Metro-Goldwyn-Mayer (MGM),1975-10-26,22,6.4,1975,0.0,0.0,October,10,autumn,0.0,0.0
